Date,Open,High,Low,Close,Adj Close,Volume
2019-10-07 00:00:00+05:30,1988.5,1996.800048828125,1963.050048828125,1969.300048828125,1884.6883544921875,2730663
2019-10-09 00:00:00+05:30,1974.8499755859375,2005.0,1964.3499755859375,2002.0,1915.9835205078125,5119327
2019-10-10 00:00:00+05:30,2000.0,2000.0,1971.0,1987.949951171875,1902.537109375,2627395
2019-10-11 00:00:00+05:30,1997.949951171875,2025.5,1980.25,2010.1500244140625,1923.783203125,2882644
2019-10-14 00:00:00+05:30,2017.0,2031.8499755859375,2000.0,2014.75,1928.1856689453125,2903479
2019-10-15 00:00:00+05:30,2019.0,2030.4000244140625,2009.199951171875,2013.300048828125,1926.7979736328125,2109065
2019-10-16 00:00:00+05:30,2020.0,2056.0,2015.0,2048.699951171875,1960.6768798828125,3766098
2019-10-17 00:00:00+05:30,2056.949951171875,2095.0,2050.10009765625,2089.75,1999.9632568359375,4562240
2019-10-18 00:00:00+05:30,2089.0,2102.0,2065.10009765625,2094.449951171875,2004.461181640625,2760381
2019-10-22 00:00:00+05:30,2115.0,2140.5,2096.0,2114.89990234375,2024.0325927734375,3460577
2019-10-23 00:00:00+05:30,2116.0,2148.0,2104.699951171875,2142.949951171875,2050.877685546875,2487332
2019-10-24 00:00:00+05:30,2150.0,2174.199951171875,2141.35009765625,2144.949951171875,2052.79150390625,4061508
2019-10-25 00:00:00+05:30,2149.0,2153.449951171875,2085.25,2101.550048828125,2011.2564697265625,3099190
2019-10-27 00:00:00+05:30,2114.949951171875,2120.0,2096.800048828125,2105.35009765625,2014.89306640625,280874
2019-10-29 00:00:00+05:30,2095.0,2123.550048828125,2079.050048828125,2113.050048828125,2022.2623291015625,2732339
2019-10-30 00:00:00+05:30,2134.949951171875,2134.949951171875,2102.60009765625,2107.449951171875,2016.9029541015625,2347585
2019-10-31 00:00:00+05:30,2115.0,2146.800048828125,2103.64990234375,2131.89990234375,2040.3021240234375,3273126
2019-11-01 00:00:00+05:30,2135.89990234375,2167.25,2120.10009765625,2128.60009765625,2037.144287109375,3431044
2019-11-04 00:00:00+05:30,2140.89990234375,2195.0,2121.10009765625,2181.300048828125,2087.579833984375,6580464
2019-11-05 00:00:00+05:30,2207.10009765625,2209.800048828125,2164.699951171875,2181.300048828125,2087.579833984375,5525743
2019-11-06 00:00:00+05:30,2188.0,2228.0,2162.0,2220.60009765625,2125.191162109375,4225289
2019-11-07 00:00:00+05:30,2247.39990234375,2264.800048828125,2236.199951171875,2251.0,2154.28515625,5582130
2019-11-08 00:00:00+05:30,2242.949951171875,2252.5,2211.0,2233.199951171875,2137.249755859375,3315622
